ID,CODIGO_VENTA,MATERIAL,CICLO,SUBCICLO,FECHA_CAPTACION,TIPO,UNIDADES,VENTA ONLINE,COD_LINEA_SEPARACION,LINEA_SEPARACION,COD_CANAL_DISTRIBUCION,CANAL_DISTRIBUCION
afd04de4f5b05bb78fb05c792523e60d,97781,50331808,202115,,2021-10-26,Regalo,10,No,,,3,Plaza
afdc4cb103cda4ad4592c791f6334c73,73180,50281039,202115,,2021-10-26,Venta Normal,10,No,,,3,Plaza
afe194c281ee21bba60e2513330d47c1,74849,50286066,202115,,2021-10-25,Venta com Descuento,12,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
afeb6baae825cd2030fae1d8a31c01cc,32542,50259246,202115,,2021-10-25,Venta com Descuento,16,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
aff0d67c825410d7e46ba3ea7927c1e2,105364,50329896,202115,,2021-10-26,Regalo,10,No,,,3,Plaza
aff40ff866c88dab0c5fee0e0cb5ace1,8914,50316357,202115,,2021-10-25,Venta Normal,7,No,7.0,Knapp PTL,3,Plaza
b006a547d9f33aab5fa6132d08edad01,34262,50273719,202114b,2o SubCiclo,2021-10-26,Venta Normal,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b0153e3795f931d1c8fcdd6516b01211,74496,50285379,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b01b37c0c149753979d2003991b5cd23,86956,50334224,202115,,2021-10-25,Venta Normal,17,No,7.0,Knapp PTL,3,Plaza
b0204e70ceab7da9f883097471547634,18403,50325718,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
b0224bef307c0da9081a653a726d3068,41640,50319430,202115,,2021-10-26,Venta Normal,24,No,,,3,Plaza
b029e8f0daf9c8e21212773ac4ff6694,84592,50295162,202115,,2021-10-25,Venta Normal,14,No,7.0,Knapp PTL,3,Plaza
b02ad34ffa35f79e12732b20211b3aaa,113081,50331290,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,11,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b03e722f3550b87a138a4575c14f8a64,86949,50283633,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b045d284b4656dd81cc0dea0fc217678,82442,50294008,202114b,2o SubCiclo,2021-10-26,Venta Normal,26,No,,,3,Plaza
b0468b551ecf9b095d9269cd540842ce,74082,50283617,202115,,2021-10-25,Venta Normal,5,No,,,3,Plaza
b046e30b406e1ebe5b740f9420705a76,5857,50308068,202115,,2021-10-25,Venta Normal,27,No,,,3,Plaza
b04bef1d00ded33da334a9cb2796daa6,88280,50298157,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
b05269eed1ff4d990b64d0ec8bd06d2f,84588,50295163,202114b,2o SubCiclo,2021-10-26,Venta Normal,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b0541465be7d063362c58219fa4a8507,73185,50289208,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b068c2c25198d736b4edc3c689711e4d,45667,50212528,202115,,2021-10-25,Venta Normal,31,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b077df0adbe2dd18edcfa6794f74ac0d,78931,50220021,202115,,2021-10-25,Venta com Descuento,4,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b078a55289b16309e6738467911893a2,63941,50206005,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b07cc294d6e2308b79820944e7ed9b14,19075,50297568,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,86,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b080a02ad33a5660b295871f3fe73692,15060,50257742,202115,,2021-10-26,Venta com Descuento,3,Sí,,,3,Plaza
b08ae76702708069a9c1ecf294c05924,73185,50289208,202115,,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
b08b6da8a6981bba43970f3d9df248be,15839,50310735,202115,,2021-10-26,Venta Normal,12,No,,,3,Plaza
b0a6078b0eff55dce4a627a6be264c9a,56754,50304024,202114b,2o SubCiclo,2021-10-26,Venta Normal,105,No,,,3,Plaza
b0ac258eaa5d39079920eac0e2e08b5e,74094,50335287,202115,,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b0b8a5875a843caa51c22022facefae1,73687,50310438,202115,,2021-10-25,Venta com Descuento,7,No,7.0,Knapp PTL,3,Plaza
b0be965868659377880a91612b69ce2d,3157,50188037,202115,,2021-10-26,Venta com Descuento,2,Sí,,,3,Plaza
b0c6148c03de6f3cc88b575402baa083,41638,50319138,202115,,2021-10-26,Venta Normal,22,No,,,3,Plaza
b0d39e3ea31678d0b57192d2e5729454,9832,50316517,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
b0d54cdc122c4ace7571adff1291a256,86940,50283694,202115,,2021-10-26,Venta Normal,77,No,,,3,Plaza
b0e21d1a37769397c7a4083a31e41db5,22557,50331272,202114b,2o SubCiclo,2021-10-26,Reclamo,1,No,,,3,Plaza
b106338f92bfddab3b3c12143b22a2dc,13948,50214181,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
b1072d8cc2ad738df9746cf311349b08,80969,50326101,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
b1169b101c160f1937f88719dd40c0e5,34075,50143866,202114b,2o SubCiclo,2021-10-25,Regalo,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1189b326fab7413160aa7eea44db698,2821,50342529,202115,,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b11e738be28ea17f4eafbf06f9615ab9,75242,50277014,202114b,2o SubCiclo,2021-10-26,Venta Normal,3,No,,,3,Plaza
b11ee74a77952908db3666dddc17ec6f,90927,50259159,202115,,2021-10-26,Venta Normal,5,No,,,3,Plaza
b1249a1e7a16bdbad6c2051b7d2762ee,10155,50317395,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
b125be81c8109dca89b862429434ba2c,74054,50283774,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
b1269f5d5be17e0c29dc121c90c8e73e,8978,50316358,202114b,2o SubCiclo,2021-10-26,Venta Normal,5,No,,,3,Plaza
b129da079397200c552bc55c8cdf79f0,50990,50331274,202114b,2o SubCiclo,2021-10-25,Reclamo,1,No,,,3,Plaza
b13f4f01f7107610a308f79d1e8654e2,54283,50175902,202114b,2o SubCiclo,2021-10-25,Venta Normal,15,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1432920c93209c8872ad9733cc7793d,109791,50330415,202115,,2021-10-25,Venta com Descuento,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b14bfb5230ebe2dcc5382f8ad44a88e0,73180,50281039,202115,,2021-10-26,Venta com Descuento,2,Sí,,,3,Plaza
b1584c51f08c4f6352256e21effc3062,70721,50272355,202115,,2021-10-25,Venta com Descuento,9,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1598d71dc90f7365b80cce0c2abc69c,19075,50297791,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b174587a381be42dadc485d95d242dd6,56768,50216667,202115,,2021-10-25,Venta Normal,10,No,,,3,Plaza
b17d7c7c74d22017c291c538cf203c82,70407,50271228,202114b,2o SubCiclo,2021-10-26,Regalo,42,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1897110bfc650f262318d53211d2f76,69654,50270077,202115,,2021-10-25,Venta Normal,31,No,7.0,Knapp PTL,3,Plaza
b18cf6b20d0c1380a6b82bbb179f4b95,28409,50202667,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,,,3,Plaza
b18d7d3b1facece0dfbb352097ecec0f,95840,50303528,202115,,2021-10-26,Venta Normal,592,No,,,3,Plaza
b1920b19a3f78aa31293c502a9cbac93,70968,50273526,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b19b0a5a8539e283b891aed48fd0e42d,87711,50296572,202115,,2021-10-25,Venta Normal,7,No,7.0,Knapp PTL,3,Plaza
b19b30525dbeeea7a712887125d8b34b,10156,50316564,202115,,2021-10-25,Venta com Descuento,19,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1a07610c21a073480bf0b0266cdea90,8847,50316087,202115,,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
b1a310cfb040af17bbea54ed6d635a17,15671,50310569,202115,,2021-10-26,Regalo,1,No,,,3,Plaza
b1a69144be8c0e270a82329f827d5333,91510,50270887,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
b1b69e2182c4b029fbc19bf13a49fa02,109799,50322640,202114b,2o SubCiclo,2021-10-25,Reclamo,1,No,,,3,Plaza
b1b916db893c40e77b8cc80616c26afd,61382,50233573,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1b942551080077cd7edc3884193a1fd,110362,50321325,202115,,2021-10-25,Venta com Descuento,24,No,7.0,Knapp PTL,3,Plaza
b1c2f640d0937da5e0c143a5766598fb,26680,50296574,202115,,2021-10-25,Venta com Descuento,9,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1d095365b0296fd884aeaab4137c3e2,83544,50237642,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1d1b45c50a9f9991423ba8c262ed391,74081,50283777,202114b,2o SubCiclo,2021-10-26,Venta Normal,3,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1dcc852ef7c2a40a3cc39c2399f593a,82155,50267032,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1e57146c64b08db5b4c2d26586c1c20,75244,50277016,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
b1ecf5d156da4f1388fbb4dc8aa86673,78902,50219909,202115,,2021-10-25,Venta Normal,1,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b1ed47483eefb730aacb8b88b92579f6,32542,50259246,202115,,2021-10-25,Venta Normal,75,No,,,3,Plaza
b1f789c240eb1306486b780e0711a416,74094,50335287,202114b,2o SubCiclo,2021-10-26,Venta Normal,5,No,,,3,Plaza
b20ba46b126a9acab4cd21e7171786fd,22692,50328149,202114b,2o SubCiclo,2021-10-25,Venta Normal,28,No,,,3,Plaza
b223f1284116225ca30ca689688cd641,78911,50235133,202114b,2o SubCiclo,2021-10-26,Venta Normal,21,No,,,3,Plaza
b23166be0340f0d8b401beac02b63a70,80976,50294023,202115,,2021-10-25,Venta Normal,5,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b235b515d47d2c699d232f7e907ba364,41641,50319431,202115,,2021-10-26,Venta Normal,1,Sí,,,3,Plaza
b24b25f649c87eed1c387bd5bf8fdf06,74876,50286344,202114b,2o SubCiclo,2021-10-26,Venta Normal,63,No,,,3,Plaza
b25b7448b150e1e5d30c7df3f9740072,75955,50290035,202115,,2021-10-25,Venta Normal,11,No,7.0,Knapp PTL,3,Plaza
b263f8573c51e08f2cd458a236c15968,56740,50178296,202115,,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b26fb9cf33b1c716c6fe0fda10e9c5a3,73476,50281842,202114b,2o SubCiclo,2021-10-26,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b2747056743315b5797ecc52ec2243be,70407,50271228,202114b,2o SubCiclo,2021-10-25,Reclamo,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b277eff01c716315130af6334e4797a0,73211,50280982,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b27aa74cb07a7d064d0ce848f2c69b62,51881,50275907,202115,,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b2937f26466e132e7cca4d96e6153b47,2834,50267839,202115,,2021-10-25,Reclamo,1,No,,,3,Plaza
b2949ae3b32112d8a3a5069d59df6ba9,93504,50266911,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,,,3,Plaza
b2967fa987a391eb5abf6aa5ebd99890,101230,50339920,202115,,2021-10-26,Regalo,1561,No,,,3,Plaza
b298ab5146aa18d315d4dbf2d89f7177,74789,50308213,202115,,2021-10-25,Venta Normal,2,No,,,3,Plaza
b2aa400224e59af5d37911f59cb6a5f8,94669,50300830,202115,,2021-10-26,Venta Normal,2,No,,,3,Plaza
b2b1247cbea48d84972dd803c7e93609,62526,50310733,202115,,2021-10-25,Venta com Descuento,27,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b2b16b2bad0011dcaf31cf506c83f35d,8848,50316088,202115,,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
b2bd1f8311dec7ccac4c2f70c078d9c1,69583,50300543,202115,,2021-10-25,Venta com Descuento,119,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b2cc6a4929f854df84aa9cd94bfca868,67666,50322532,202114b,2o SubCiclo,2021-10-26,Venta Normal,39,No,,,3,Plaza
b2cdb3b6515ba76dd1aa0edad0c0ccde,69058,50237413,202115,,2021-10-26,Venta Normal,7,No,,,3,Plaza
b2d07a528054c99bb24ef9a83401b55d,73575,50282172,202115,,2021-10-25,Venta Normal,18,No,7.0,Knapp PTL,3,Plaza
b2dd414bb36806c3e4ec965d039dbdb7,83323,50236262,202114b,2o SubCiclo,2021-10-25,Regalo,5,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b2e449b338f3b1f0ce5a1cc266344a85,42064,50135191,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,,,3,Plaza
b2f8b33d7852f9554f19b8c1718a90f9,74047,50328093,202115,,2021-10-25,Venta Normal,10,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b2f9e1b289e30f491da8daa464062f5d,74068,50284064,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
b2fc3b8a01d92bb728405f86ab37b95e,101948,50283275,202115,,2021-10-25,Venta com Descuento,2,No,,,3,Plaza
b2ff7424e2b7199be9f725168e755e0a,92520,50264598,202115,,2021-10-25,Venta com Descuento,20,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b31425e44ea4185357b986e68056ed3d,3702,50335276,202115,,2021-10-25,Venta com Descuento,27,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b32f4c493e63e0ac2fcaecee05c61a77,91819,50262571,202115,,2021-10-26,Venta Normal,31,No,,,3,Plaza
b3308ba1e24e9667c453398c44651ff7,93844,50297793,202115,,2021-10-25,Venta Normal,5,No,,,3,Plaza
b3440591618efeff6e50de33229133fc,79632,50294157,202115,,2021-10-26,Regalo,28,No,,,3,Plaza
b3455fa3ed34dfb2b3c38093d38ac744,63944,50286694,202115,,2021-10-25,Regalo,1,No,7.0,Knapp PTL,3,Plaza
b3527e6ddd0c50908f03964ce68858dc,9981,50316561,202114b,2o SubCiclo,2021-10-26,Venta Normal,6,No,,,3,Plaza
b3530f28d845db09a0ef8b46116ba168,73197,50281030,202114b,2o SubCiclo,2021-10-26,Venta Normal,18,No,,,3,Plaza
b3547a9855ceac1981ef6673e4bfb7ee,8297,50318696,202114b,2o SubCiclo,2021-10-26,Venta Normal,1,No,,,3,Plaza
b35a0f7ef07c450a9ef591461da30c76,69413,50269036,202115,,2021-10-25,Venta Normal,8,No,,,3,Plaza
b36320ae6be10ac6e3c45c30cd8fbf8b,6070,50307408,202115,,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
b36c4d7a8c5735929cbc175e14b33744,61382,50233573,202115,,2021-10-25,Venta Normal,19,No,,,3,Plaza
b37f7cb7808b91fcccd2cc1b0bca50a5,69203,50273715,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,,,3,Plaza
b380bf3c2d218e5eaa688caba8372931,86495,50245730,202115,,2021-10-25,Venta Normal,22,No,7.0,Knapp PTL,3,Plaza
b38a47f667952b640a639e21c157bb11,70407,50271228,202115,,2021-10-25,Regalo,1,No,7.0,Knapp PTL,3,Plaza
b38b556bcbcfb2f43d102e021ef7ba2f,13650,50310096,202114b,2o SubCiclo,2021-10-26,Venta Normal,7,No,,,3,Plaza
b3a2c9ff026f8c5273d4cd267246d133,72177,50277539,202114b,2o SubCiclo,2021-10-25,Venta Normal,35,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b3aed6e4b690b4f83419a9577e2d764c,2832,50267837,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,4,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b3af851ecffdc1dd2e36c5f7557a5840,78902,50219909,202114b,2o SubCiclo,2021-10-26,Venta Normal,26,No,,,3,Plaza
b3b2084492c82d59c463ff2caa5f15bd,16507,50323198,202114b,2o SubCiclo,2021-10-26,Regalo,898,No,,,3,Plaza
b3d27a383187c590a9282c0837770d2b,95810,50302773,202114b,2o SubCiclo,2021-10-25,Venta Normal,7,No,7.0,Knapp PTL,3,Plaza
b3d51c463036183b41f5f82d7ce43ca4,57987,50182981,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,14,No,7.0,Knapp PTL,3,Plaza
b3dcf8ebb9ed90f451a56c926667a23a,96295,50304293,202115,,2021-10-26,Venta com Descuento,1324,No,,,3,Plaza
b3e5fa30afe1d76b1cc5be7a30703a86,69843,50270830,202115,,2021-10-25,Venta Normal,21,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b3eaa1487d0e9742df01f5b3136959b1,75955,50290035,202115,,2021-10-25,Venta Normal,3,No,,,3,Plaza
b3f3d8359068994a1a633f9b7941470a,72197,50277771,202115,,2021-10-25,Venta com Descuento,1,Sí,7.0,Knapp PTL,3,Plaza
b3f797c10c031d3eb5ca403ec450eba0,28410,50202669,202115,,2021-10-25,Venta Normal,14,No,,,3,Plaza
b3fe7be06988350b66587b20d3d2eab4,70962,50273520,202115,,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
b4020e2379a70b4f7f94c6ec8dd6f4dd,94680,50300841,202115,,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b40e0fbd80a7c4a9d136b005b792e05c,19915,50311532,202115,,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b4145b47b0aa20d3acef303f3e215b39,69351,50269223,202115,,2021-10-25,Venta Normal,30,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b414c2d424c1e8b2f5da3546cb5f3315,94680,50300841,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,5,No,,,3,Plaza
b41a5719b0cad65f7b0f787fadd64732,74068,50284064,202114b,2o SubCiclo,2021-10-26,Venta Normal,17,No,,,3,Plaza
b427dc4b076519e8c8f9be46f79c0991,94072,50298925,202115,,2021-10-26,Regalo,2,No,,,3,Plaza
b434aa2b45a1af21c83f97570f536f14,93840,50297569,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
b43b219a2ed8473f293b3c3a1d88318b,53549,50175209,202115,,2021-10-25,Venta Normal,8,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b43c576a89ceb03673e71f4bbb870ca3,103335,50345730,202115,,2021-10-25,Regalo,176,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b4413b8864ac52fe26e12f8f83b38424,70397,50330582,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
b4435c2777e382a7ec2f649e20a0eafd,93619,50297830,202114b,2o SubCiclo,2021-10-25,Venta Normal,6,No,,,3,Plaza
b4452215b9e8233f63b465a0433f6dfa,31009,50000896,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b44a6e2741d89ddc8f447481bb3026d9,70405,50328896,202114b,2o SubCiclo,2021-10-26,Venta Normal,29,No,,,3,Plaza
b45aa8c1090b6ca3ca621b13cd9ead95,108820,50267135,202114b,2o SubCiclo,2021-10-25,Reclamo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b4655afce12083b330fd86d1674ded45,7107,50319476,202115,,2021-10-25,Venta Normal,1,No,,,3,Plaza
b469e0961531dbbda67cf7c5efb92526,69614,50270021,202115,,2021-10-26,Regalo,806,No,,,3,Plaza
b46cc462f760133a1c24aa2c61cc6e5b,72196,50277770,202115,,2021-10-25,Regalo,1,No,7.0,Knapp PTL,3,Plaza
b473c544c97817f1ae5fd5af2770f7f5,70965,50273523,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,1,No,7.0,Knapp PTL,3,Plaza
b475d7c3ae1f151a3284643624a7618d,2821,50342529,202114b,2o SubCiclo,2021-10-26,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b47fbac73af7b95126948e2d5c419c56,93844,50297793,202115,,2021-10-25,Venta Normal,8,No,7.0,Knapp PTL,3,Plaza
b48a2ae4746cab3928e8158796a58035,64570,50201818,202115,,2021-10-25,Venta Normal,1,No,7.0,Knapp PTL,3,Plaza
b48d4c33cc50a3d9e0c40aaf38f91171,2821,50342529,202115,,2021-10-25,Venta Normal,42,No,,,3,Plaza
b496490e1cb1237eb14550022a97734d,85003,50236136,202115,,2021-10-25,Regalo,356,No,7.0,Knapp PTL,3,Plaza
b49c23bb5e42420227b4dfcde19a4a9f,65830,50310447,202114b,2o SubCiclo,2021-10-25,Venta Normal,41,No,,,3,Plaza
b4b1757de143645145804dce143122e2,1023,50277770,202115,,2021-10-25,Venta com Descuento,2,No,7.0,Knapp PTL,3,Plaza
b4bbe87f2cf6ef7895268c4ceb48b2b2,75241,50277013,202114b,2o SubCiclo,2021-10-25,Venta Normal,9,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b4c4543be582d55da62e38e06050e8c6,108379,50312807,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,1,No,,,3,Plaza
b4e61f062c8196ee589ca615851c539c,68542,50220396,202115,,2021-10-26,Venta Normal,21,No,,,3,Plaza
b4ea5233cf646481dcaaa9e161b7cc16,86943,50283693,202115,,2021-10-25,Venta Normal,106,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b4ee36a51fd426115e96b79f7eb02924,86337,50296001,202114b,2o SubCiclo,2021-10-25,Venta Normal,33,No,7.0,Knapp PTL,3,Plaza
b4f9815d7379924b651ecc2e73d1961d,56754,50304024,202115,,2021-10-25,Venta com Descuento,12,Sí,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b4f9b58d8fd4b4201f3def36a5e0a7de,9910,50316519,202114b,2o SubCiclo,2021-10-25,Regalo,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b501f3e5cd638f00dab0b67f8209c0d6,70825,50343132,202115,,2021-10-26,Venta com Descuento,4936,No,,,3,Plaza
b50f3ab1d6454999a8c490a99756727a,70401,50271222,202115,,2021-10-25,Venta com Descuento,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b5115bc97e57f151b63f5c4bad69dfbd,108315,50283604,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,24,No,7.0,Knapp PTL,3,Plaza
b519f33eb76fbe3045c215e44a2c55bb,59367,50186474,202114b,2o SubCiclo,2021-10-26,Venta Normal,11,No,,,3,Plaza
b53036be2d74cf70e027b7376bfa9166,2771,50267137,202114b,2o SubCiclo,2021-10-26,Reclamo,1,No,,,3,Plaza
b5327681bd96e67c61777422efda666d,104721,50349246,202114b,2o SubCiclo,2021-10-26,Regalo,2,No,,,3,Plaza
b53f2573f8433acab80499344bd4a44c,92808,50264917,202115,,2021-10-26,Venta Normal,7,No,,,3,Plaza
b5439daaed8c41fd7f8f142350eaaa71,68542,50220396,202115,,2021-10-25,Venta Normal,15,No,,,3,Plaza
b54dbb497b21d8e62bc1e5382fe2b7d7,17063,50323989,202114b,2o SubCiclo,2021-10-26,Venta com Descuento,1,No,,,3,Plaza
b5566d6ea2c914b7d25589681586d72b,21307,50354742,202114b,2o SubCiclo,2021-10-25,Venta Normal,1,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b557f20e647af72cbd77843dde2630ff,28175,50343090,202114b,2o SubCiclo,2021-10-25,Regalo,235,No,,,3,Plaza
b562cb544fb611b3dd9952a64cb34754,19915,50311532,202114b,2o SubCiclo,2021-10-25,Venta Normal,3,No,7.0,Knapp PTL,3,Plaza
b580a87d600610159d5a65f37fb50126,14139,50310707,202115,,2021-10-26,Venta com Descuento,1,Sí,,,3,Plaza
b580c36025342a6d713e87e61c107630,92605,50264651,202115,,2021-10-25,Venta Normal,4,No,7.0,Knapp PTL,3,Plaza
b58d923475a33b8971b1d94597a2a901,69654,50270077,202115,,2021-10-25,Regalo,1,No,,,3,Plaza
b599d96a65f319c1ce2327ad5d4fcfa7,94224,50300020,202115,,2021-10-26,Venta Normal,1,No,,,3,Plaza
b59ab1b853aa56ebed2dfb6833371054,69050,50238451,202115,,2021-10-25,Venta Normal,10,No,7.0,Knapp PTL,3,Plaza
b5a49d8c7b7c16832332a729de1ac726,48364,50237412,202115,,2021-10-25,Venta com Descuento,7,No,,,3,Plaza
b5aa993d2d4a8d7a84358acab3742786,22560,50308646,202114b,2o SubCiclo,2021-10-25,Venta Normal,64,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b5ad2f692d9e4a15e65f1071893dab9d,15143,50310085,202115,,2021-10-25,Venta Normal,4,No,,,3,Plaza
b5b4ddd446b99202a9727b9ce25d5993,73475,50281841,202114b,2o SubCiclo,2021-10-26,Venta Normal,70,No,,,3,Plaza
b5b6f307d970f228c8178afd09702959,90927,50259159,202115,,2021-10-25,Venta Normal,6,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b5d56e73e36624f3a3dbfcdc4f834e7b,96735,50363466,202115,,2021-10-25,Venta com Descuento,519,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b5e922552de3649d56e3e69ea88d497d,64750,50259164,202115,,2021-10-26,Venta com Descuento,3,Sí,,,3,Plaza
b5eb915d4b0680c06ac124c76dbc6879,6585,50316368,202114b,2o SubCiclo,2021-10-25,Venta com Descuento,3,No,,,3,Plaza
b5f0e4e421123e411aa8f67fbf1550a9,87512,50296248,202115,,2021-10-25,Reclamo,2,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b5f5204b40721e4af85aaddf0a3e7f44,95777,50303305,202115,,2021-10-25,Venta Normal,5,No,6.0,Knapp – Abastecimiento e balanzas automáticas,3,Plaza
b5fbad61ce019284403e293055f2c905,92795,50316472,202114b,2o SubCiclo,2021-10-25,Venta Normal,2,No,7.0,Knapp PTL,3,Plaza
